Código,Posto,Mês/Ano,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
265,Recife (Alto da Brasileira),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","3,0","4,6","0,0","5,3","8,2","0,0","0,0","6,1","0,0","0,0","0,9","2,5","3,0","10,4","34,4","85,0","35,9","1,9","0,0","12,8","0,0","0,0","0,0","2,3","13419,7"
196,Recife (Codecipe / Santo Amaro),jan/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,0","8,0","5,7","0,0","7,6","0,0","0,5","8,0","1,5","0,5","2,0","4,3","2,0","40,0","22,0","62,0","14,4","1,0","0,0","5,0","0,0","0,0","0,0","10,2","1611,6"
378,Recife (Santo Amaro),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","2,1","0,0","3,7","2,0","0,0","6,6","0,0","10,5","0,0","0,0","0,0","0,0","4,5","8,1","22,6","83,7","7,0","0,0","0,0","0,0","7,5","0,0","0,0","0,0","10,2","1998,8"
30,Recife (Várzea),jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,4","8,8","6,6","0,0","5,4","0,3","0,5","9,6","1,4","0,6","1,0","1,8","2,0","40,0","21,4","61,8","16,0","1,0","0,0","5,4","0,0","0,0","0,0","12,4","15807,2"
480,Recife - PCD,jan/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,8","5,8","5,3","0,8","6,8","0,0","0,0","6,5","0,5","0,0","3,0","2,8","1,3","38,8","25,3","68,3","11,5","0,3","0,0","3,8","0,5","1,0","0,5","11,8","1418,8"
265,Recife (Alto da Brasileira),fev/2012,"0,0","0,0","0,8","0,0","0,7","0,7","1,5","0,8","0,0","0,0","0,0","0,8","0,0","0,0","3,5","1,6","0,8","45,8","50,2",-,"0,3","0,8","0,0","0,0","0,5","0,0","0,0","0,8","0,9",-,-,"13419,7"
196,Recife (Codecipe / Santo Amaro),fev/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),fev/2012,"0,0","0,0","0,0","0,0","2,0","4,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","12,0","95,0","31,0","5,0","3,1","6,5","0,0","21,0","1,5","0,0","3,1","0,0","0,0",-,-,"1611,6"
378,Recife (Santo Amaro),fev/2012,"0,0","0,0","0,0","0,0","5,9","0,0","0,0","0,0","0,0","0,0","0,0","0,4","1,2","0,0","0,0","0,0","6,9","47,1","0,0","0,0","7,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,"1998,8"
30,Recife (Várzea),fev/2012,"0,0","0,0","0,0","0,0","2,3","4,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","13,4","96,0","32,6","4,7","2,4","7,0","0,2","22,0","1,6","0,0","2,8","0,0","0,0",-,-,"15807,2"
480,Recife - PCD,fev/2012,"0,0","0,0","0,3","0,0","0,0","4,8","0,0","0,3","0,0","0,0","0,0","0,0","0,0","0,0","1,8","0,0","15,8","81,3","31,0","3,8","0,8","8,8","0,0","0,5","1,3","0,0","7,0","0,8","0,0",-,-,"1418,8"
265,Recife (Alto da Brasileira),mar/2012,"0,9","0,9","0,0","0,0","0,0","0,0","0,0","0,8","0,0","0,1","23,9","8,0","0,8","0,0","0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","44,5","0,0","1,1","0,0","0,0","6,7","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),mar/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),mar/2012,"0,0","1,0","0,0","0,0","2,5","0,1","1,4","0,0","0,0","1,5","22,0","6,8","0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","82,5","0,0","2,7","0,0","4,6","5,8","1,2","1611,6"
378,Recife (Santo Amaro),mar/2012,"0,0","0,0","0,0","0,0","3,8","0,0","0,0","0,0","0,0","4,0","23,4","0,0","12,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","21,2","0,0","0,0","0,0","0,4","0,0","0,0","1998,8"
30,Recife (Várzea),mar/2012,"0,0","1,8","0,0","0,0","1,8","0,2","1,0","0,6","0,0","2,6","24,0","7,6","1,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,8","85,8","0,0","0,0","0,0","7,6","2,6","1,4","15807,2"
480,Recife - PCD,mar/2012,"0,0","0,0","0,0","0,0","1,3","0,0","0,0","0,0","0,0","0,8","23,5","11,3","1,5","0,0","0,0","0,0","0,0","0,5","0,0","0,0","0,0","0,0","0,0","0,5","72,5","0,0","0,0","0,3","1,3","2,5","0,3","1418,8"
265,Recife (Alto da Brasileira),abr/2012,"16,0","0,0","0,0","2,0","22,5","0,0","0,8","0,2","0,0","0,8","1,3","0,0","0,0","0,0","0,1","0,0","0,9","0,0","0,0","6,5","6,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,8","0,0",-,"13419,7"
196,Recife (Codecipe / Santo Amaro),abr/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),abr/2012,"0,0","0,9","3,9","31,1","4,1","0,0","1,4","0,0","8,0","2,1","1,4","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","4,5","9,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,4","0,0",-,"1611,6"
378,Recife (Santo Amaro),abr/2012,"0,0","0,0","0,0","13,6","0,0","0,0","0,0","0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,9","0,0","0,0","1,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"1998,8"
30,Recife (Várzea),abr/2012,"0,0","1,3","6,1","29,6","2,8","0,0","0,2","0,0","3,4","2,6","1,4","0,0","0,0","0,0","0,0","0,0","0,4","0,0","0,0","3,1","4,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,6","0,0",-,"15807,2"
480,Recife - PCD,abr/2012,"0,5","0,0","0,3","19,0","1,5","0,0","0,0","0,0","7,5","2,5","0,0","0,0","0,0","0,0","0,0","0,0","0,5","0,0","0,0","5,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"1418,8"
265,Recife (Alto da Brasileira),mai/2012,"0,0","0,0","0,0","3,3","1,8","0,0","4,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","0,7","4,3","0,0","0,0","0,0","14,4","31,2","6,9","2,3","2,0","14,5","13,1","4,0","13419,7"
196,Recife (Codecipe / Santo Amaro),mai/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),mai/2012,"0,0","0,0","0,0","4,5","0,8","4,0","5,0","1,3","0,3","0,0","0,0","2,1","0,0","0,0","0,0","0,0","0,0","0,5","0,0","16,0","0,1","6,2","4,3","40,0","16,9","26,0","0,0","0,0","26,3","18,5","0,0","1611,6"
378,Recife (Santo Amaro),mai/2012,"0,0","0,0","0,0","6,5","3,0","0,0","13,9","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,7","0,5","0,7","3,3","3,9","11,3","38,8","25,9","0,4","0,0","8,6","19,8","0,0","1998,8"
30,Recife (Várzea),mai/2012,"0,0","0,0","0,0","6,6","1,4","4,7","6,8","4,7","0,2","0,0","0,0","2,0","0,0","1,8","0,0","0,0","0,0","1,4","0,0","21,0","0,2","5,2","6,4","40,1","15,6","21,6","0,6","0,8","27,0","22,2","0,0","15807,2"
480,Recife - PCD,mai/2012,"0,0","0,0","0,0","3,3","3,8","0,0","5,8","0,0","0,0","0,0","0,0","4,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,0","0,3","2,5","1,8","37,8","26,0","12,3","0,3","0,0","15,8","14,0","0,0","1418,8"
265,Recife (Alto da Brasileira),jun/2012,"0,0","1,4","0,1","0,0","0,0","0,0","27,0","0,0","0,7","0,0","0,0","4,2","0,8","95,0","14,5","7,0","4,5","3,1","24,5","30,8","8,4","20,0","0,0","0,0","18,4","10,2","0,0","60,5","18,0","0,0",-,"13419,7"
196,Recife (Codecipe / Santo Amaro),jun/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),jun/2012,"1,8","0,0","0,0","4,1","0,1","0,0","15,1","0,0","0,0","0,0","4,4","4,1","10,0","116,0","0,6","0,0","0,0","12,4","12,0","13,1","2,2","0,8","0,0","0,0","20,7","7,9","0,1","71,2","3,0","0,0",-,"1611,6"
378,Recife (Santo Amaro),jun/2012,"0,0","2,0","4,6","0,0","0,0","0,0","19,3","0,0","0,0","0,0","0,0","13,2","2,2","113,4","5,3","11,5","0,0","5,1","25,5","8,4","8,4","1,8","0,0","0,0","16,1","15,4","0,0","57,4","8,7","0,4",-,"1998,8"
30,Recife (Várzea),jun/2012,"1,4","1,2","2,6","3,5","0,0","0,0","12,0","0,0","0,0","0,0","5,2","5,0","2,8","121,8","1,0","1,0","0,0","11,3","11,8","11,2","1,3","2,0","3,6","0,1","27,4","6,6","0,0","58,8","3,8","0,2",-,"15807,2"
480,Recife - PCD,jun/2012,"0,3","2,8","1,5","0,5","0,0","0,0","15,8","0,0","1,5","0,0","2,0","5,0","2,8","104,3","0,8","1,0","0,0","3,8","10,8","17,0","3,5","1,3","0,5","0,0","22,3","4,5","0,0","65,3","5,5","0,0",-,"1418,8"
265,Recife (Alto da Brasileira),jul/2012,"0,0","80,9","9,0","2,1","0,0","10,0","1,8","0,0","1,0","6,5","4,8","5,7","36,5","15,5","26,8","3,8","24,5","15,0","2,8","0,0","1,7","18,6","11,2","0,0","3,6","7,6","12,2","4,8","0,6","4,7","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),jul/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),jul/2012,"0,0","84,4","9,9","0,0","0,0","0,0","0,0","1,0","4,0","15,4","13,0","2,5","39,0","10,0","10,0","0,0","0,0","28,3","0,0","0,0","3,0","1,1","0,0","0,0","0,0","0,0","17,9","4,5","0,0","4,8","3,3","1611,6"
378,Recife (Santo Amaro),jul/2012,"0,0","98,7","8,2","1,0","0,0","1,2","1,8","0,0","2,1","7,0","4,0","1,6","34,2","23,7","6,5","1,9","4,5","11,2","0,0","0,0","3,1","0,8","3,3","0,0","2,4","0,0","2,9","7,7","0,0","3,8","1,7","1998,8"
30,Recife (Várzea),jul/2012,"0,6","88,6","5,0","1,0","0,4","0,0","0,0","1,4","3,5","19,6","14,0","2,0","31,8","4,8","22,2","0,0","3,0","29,6","0,2","0,0","2,8","0,4","0,0","0,0","0,4","1,0","15,0","5,0","0,0","6,4","1,8","15807,2"
480,Recife - PCD,jul/2012,"0,3","91,5","12,3","0,5","0,0","0,0","0,0","0,8","0,3","9,5","13,0","1,8","40,5","12,3","11,3","0,0","1,0","8,3","0,3","0,0","3,3","0,3","0,3","0,0","5,5","0,0","10,5","1,5","0,5","4,5","0,0","1418,8"
265,Recife (Alto da Brasileira),ago/2012,"0,0","4,2","6,4","3,8","15,6","0,0","0,3","0,0","9,8","7,6","14,9","6,2","3,5","1,9","3,2","8,6","3,3","22,5","6,4","0,0","1,9","0,0","7,5","2,4","0,6","3,8","15,9","2,6","4,1","0,0","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),ago/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),ago/2012,"2,7","4,0","20,1","13,0","0,0","0,0","0,0","0,0","1,4","8,0","7,0","0,0","2,8","2,9","5,3","0,8","1,2","40,0","10,5","14,2","8,0","3,2","4,4","1,5","1,4","15,0","1,0","3,6","0,0","0,0","0,0","1611,6"
378,Recife (Santo Amaro),ago/2012,"1,7","0,6","10,6","3,2","0,0","0,0","1,2","0,0","15,7","4,8","4,1","0,0","1,2","0,0","1,6","0,0","0,0","1,3","3,5","4,7","3,7","0,5","0,0","2,9","5,9","9,2","4,3","4,2","0,0","0,0","0,0","1998,8"
30,Recife (Várzea),ago/2012,"5,7","6,4","10,0","16,4","0,2","0,0","0,0","0,0","0,8","10,0","7,8","1,0","2,0","0,0","10,4","2,0","0,8","48,6","7,6","14,7","7,8","1,6","3,8","2,2","0,8","10,4","0,4","1,9","0,0","0,0","0,0","15807,2"
480,Recife - PCD,ago/2012,"0,8","4,5","5,0",-,"0,0","0,0","0,3","0,0","2,8","6,3","3,3","0,8","1,5","0,5","7,0","0,8","0,0","41,5","8,5","12,0","10,8","1,8","8,8","0,8","0,0","12,3","1,3","1,3","0,0","0,0","0,0","1418,8"
265,Recife (Alto da Brasileira),set/2012,"0,0","0,0","0,0","0,0","0,2","1,4","0,0","0,0","0,0","0,3","0,0","0,0","0,0","0,0","0,0","4,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,6","0,0","0,0","0,0","0,0",-,"13419,7"
196,Recife (Codecipe / Santo Amaro),set/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),set/2012,"0,0","0,0","3,0",-,"1,0","8,1","0,0","0,0","0,0","0,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","2,6","0,0","0,0","0,0","0,0",-,"1611,6"
378,Recife (Santo Amaro),set/2012,"0,0","0,0","0,0","0,0","0,7","0,6","1,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"1998,8"
30,Recife (Várzea),set/2012,"0,0","0,0","3,0","0,0","1,5","3,4","0,0","0,3","0,0","0,8","0,0","0,0","0,0","0,0","0,0","7,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,4","0,0","1,0","0,0","0,0",-,"15807,2"
480,Recife - PCD,set/2012,"0,0","0,0","0,0","0,0","0,5","0,8","0,0","1,3","0,8","0,3","0,0","0,3","0,0","0,0","0,0","3,5","0,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,3","0,0","0,0","0,0","0,0","0,0",-,"1418,8"
265,Recife (Alto da Brasileira),out/2012,"0,0","0,0","0,0","0,5","0,0","0,0","0,0","0,0","0,0","0,0","19,8","5,0","2,6","5,6","0,0","2,7","0,0","0,2","0,4","0,5","0,0","2,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),out/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),out/2012,"0,0","0,0","0,0","1,3","0,0","0,0","0,0","4,3","0,0","0,0","42,0","5,3","0,0","0,0","0,0","0,0","0,0","0,0","0,9",-,-,"0,5",-,"0,0","0,0","0,0","0,0","0,0","0,0",-,"0,0","1611,6"
378,Recife (Santo Amaro),out/2012,"0,0","0,0","0,0","0,0","0,0","0,0","4,0","0,0","0,0","0,0","20,8","2,4","0,0","0,0","0,0","0,0","3,8","0,0","0,0","0,0","1,3","0,0","3,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1998,8"
30,Recife (Várzea),out/2012,"0,0","0,0","0,0","2,0","0,0","0,4","1,0","1,0","0,0","0,0","33,6","8,4","1,2","1,4","1,2","0,0","0,0","0,0","0,9","0,2","0,0","1,0","0,0","0,0","0,0","0,0","0,0","1,6","0,0",-,"0,0","15807,2"
480,Recife - PCD,out/2012,"0,0","0,0","0,3","0,5","0,3","0,3","0,3","0,0","0,0","0,0","32,3","3,0","4,0","0,8","0,0","0,0","0,0","0,0","1,3","0,0","0,0","0,5","0,0","0,0","0,0",-,"0,0","0,3","0,0","0,0","0,0","1418,8"
265,Recife (Alto da Brasileira),nov/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,1","1,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,7","0,0",-,"13419,7"
196,Recife (Codecipe / Santo Amaro),nov/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),nov/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,6","3,3","0,0","0,0","0,0","1,3","0,0","0,0","0,0","0,0","0,0","1,5","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"1611,6"
378,Recife (Santo Amaro),nov/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,8","1,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"1998,8"
30,Recife (Várzea),nov/2012,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,8","3,4","0,0","0,0","0,7","2,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"15807,2"
480,Recife - PCD,nov/2012,"0,0","0,3","0,0","0,0","0,0","0,0","0,0","1,5","3,0","0,0","0,0","0,3","0,0","0,0","0,0","0,0","0,0","0,0","0,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"1418,8"
265,Recife (Alto da Brasileira),dez/2012,"0,0","7,2","2,6","0,9","1,5","0,0","0,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","16,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),dez/2012,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),dez/2012,"0,0","0,0","3,1","0,0","0,3","0,0","0,2","1,2","0,0","0,0","0,0","0,0","0,0","0,9","0,0","1,0","8,2","1,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,-,"1611,6"
378,Recife (Santo Amaro),dez/2012,-,"1,2","3,9","0,0","0,0","0,0","11,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","5,4","0,0","1,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1998,8"
30,Recife (Várzea),dez/2012,"0,0","3,4","0,6","0,0","0,9","0,0","0,0","4,2","0,0","0,0","0,0","0,0","0,0","0,4","0,8","2,0","7,0","0,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,2","3,8","15807,2"
480,Recife - PCD,dez/2012,"0,0","2,3","3,8","0,0","0,8","0,0","0,0","2,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,3","10,3","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","0,0","0,0","0,0","0,0","0,0","0,3","1418,8"
265,Recife (Alto da Brasileira),jan/2013,"0,0","1,0","21,0","48,7","28,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,3","25,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),jan/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),jan/2013,-,-,-,"37,0",-,-,-,"0,0",-,"0,0","0,0",-,-,-,-,-,-,-,-,-,-,"0,2","0,2","0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1611,6"
