Código,Posto,Mês/Ano,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,Acumulado
378,Recife (Santo Amaro),jan/2013,"2,0","15,3","5,0","12,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,5","15,8","2,1","0,0","0,0","0,0","0,1","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1998,8"
30,Recife (Várzea),jan/2013,"5,2","4,2","29,2","38,2","1,5","0,0","0,0","0,0","2,9","0,0","0,0","0,5","7,6","4,5","0,4","1,0","0,0","0,3","0,0","0,0","0,0","0,0","0,2","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","15807,2"
480,Recife - PCD,jan/2013,"9,0","1,8","17,3","29,0","1,8","0,3","0,0","0,0","3,5","0,0","0,0",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),fev/2013,"0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,8","0,0","1,7","1,4","0,0","0,0","0,0","0,0","0,0","0,0","26,2","5,0","0,0","0,0","0,0","0,0","0,0","0,0",-,-,"0,0",-,-,-,"13419,7"
196,Recife (Codecipe / Santo Amaro),fev/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),fev/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),fev/2013,"0,0","0,1","0,0","0,0","0,0","0,0",-,"0,0","0,0","1,5","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,8","0,0","0,0","0,0","0,0","0,0","1,4","0,0","0,0","0,0","0,0",-,-,-,"1998,8"
30,Recife (Várzea),fev/2013,"0,0",-,-,"1,0","3,3","0,0","0,0","6,7","0,0","0,0","0,0","0,0","0,0","0,2","0,2","0,0","0,0","17,0","4,2","0,0","0,3","8,0","0,2","0,9","1,8","0,0","0,0","0,0",-,-,-,"15807,2"
480,Recife - PCD,fev/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),mar/2013,"0,0","0,0","0,0","11,2","17,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","4,8","1,0","31,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),mar/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),mar/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),mar/2013,"0,0","0,2","0,0","52,3","1,8","0,0","0,0","0,0","1,8","0,0","0,0","0,0","0,0","4,9","0,0","0,0","4,3","0,0","4,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1998,8"
30,Recife (Várzea),mar/2013,"0,0","1,0","0,2","34,4","13,2","1,0","0,0","0,0","0,6","1,2","0,0","0,0","0,0","20,8","8,0","0,2","0,4","8,0","9,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","15807,2"
480,Recife - PCD,mar/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),abr/2013,"0,0","0,0","1,8","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,1","2,6",-,-,-,-,-,-,-,-,-,-,-,"13419,7"
196,Recife (Codecipe / Santo Amaro),abr/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),abr/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),abr/2013,"0,0","0,8","4,3","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","20,7","0,0","0,0","0,0","0,0","0,5","24,9","6,9","16,9","0,0","21,5","23,7","0,0","14,2","47,4","30,0","41,1",-,"1998,8"
30,Recife (Várzea),abr/2013,"0,0","4,8","5,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0","1,0","0,0","3,0","0,8","0,0","0,0","0,0","0,0","4,4","37,8","0,4","24,0","0,4","50,0","6,4","1,7","3,5","8,5","31,4","40,1",-,"15807,2"
480,Recife - PCD,abr/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),mai/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"67,0","41,8","6,1","0,0","0,0","0,0","0,0","23,0","17,4","0,0","17,4","12,0","5,4","11,0","1,4","13419,7"
196,Recife (Codecipe / Santo Amaro),mai/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),mai/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),mai/2013,"8,2","2,0","0,0","0,0","1,4","0,0","0,0","0,0","0,0","0,0","26,8","3,5","0,7","1,3","0,0","9,7","76,5","1,0","1,2","0,0","4,7","0,0","0,0","8,3","30,8","0,0","22,9","22,3","0,0","0,0","0,7","1998,8"
30,Recife (Várzea),mai/2013,"10,8","10,4","0,6","0,0","0,0","2,8","0,2","0,0","0,0","3,6","21,4","0,0","0,3","7,8","1,8","6,2","119,8","23,8","4,0","0,2","1,6","0,2","0,0","10,6","27,6","0,6","16,3","27,6","5,3","9,2","5,0","15807,2"
480,Recife - PCD,mai/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),jun/2013,"0,5","13,5","0,6","0,0","30,0","21,3","0,0","11,9","62,8","5,1","1,5","34,5","44,8","56,2","8,2","0,0","4,6","0,0","10,0","12,7","3,4","53,8","1,8","0,0","0,0","4,2","7,0","11,7","0,4","0,0",-,"13419,7"
196,Recife (Codecipe / Santo Amaro),jun/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),jun/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),jun/2013,"2,1","0,0","0,0","5,7","62,8","12,6","0,0","66,7","67,2","2,0",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),jun/2013,"2,8","28,4","0,0","4,4","55,3","4,5","30,0","25,6","48,3","7,0","0,4","42,4","38,1","65,4","0,2","0,0","25,9","0,0","15,4","4,0","11,4","59,0","0,0","0,0","0,0","3,9","9,9","9,1","3,3","0,0",-,"15807,2"
480,Recife - PCD,jun/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),jul/2013,"0,0","28,8","46,0","49,8","35,0","28,0","6,5","0,0","3,7","3,6","5,1","37,8","30,6","31,5","23,6","0,0","0,0","30,7","25,0","2,6","6,3","22,4","20,0","0,2","3,8","12,1","12,5","0,0","0,0","0,0","11,3","13419,7"
196,Recife (Codecipe / Santo Amaro),jul/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),jul/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),jul/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),jul/2013,"1,0","27,2","55,4","22,8","4,0","11,2","1,4","7,0","3,6","11,4","16,6","32,0","21,0","28,6","25,0","0,0","2,4","26,8","14,2","2,2","17,8","13,0","6,2","0,0","12,5","26,6","1,7",-,"9,2","0,6","13,8","15807,2"
480,Recife - PCD,jul/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),ago/2013,"0,0","2,4","0,0","0,0","0,0","0,0","0,0","7,0","7,1","0,0","0,0","5,2","0,0","28,0","38,0","0,0","0,0","5,1","6,2","41,0","2,8","0,0","8,6","0,0","0,0","4,7","2,1","10,0","0,0","20,0","8,2","13419,7"
196,Recife (Codecipe / Santo Amaro),ago/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),ago/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),ago/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),ago/2013,"4,5","0,5","0,0","1,2","1,0","0,2","0,6","1,6","7,6","6,4","0,4","0,2","7,0","55,0","11,4","0,6","1,0","51,8","21,4","9,3","7,4","8,0","0,2","1,6","0,2","0,2","6,1","0,0","0,0","15,4","3,2","15807,2"
480,Recife - PCD,ago/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),set/2013,"1,3","0,0","6,4","16,8","27,0","0,0","1,0","3,2","14,0","16,2","40,5","0,0","11,0","6,0","0,0","1,4","0,0","6,8","0,0","0,0","2,1","5,1","1,9","0,0","0,0","0,0","0,0","0,0","0,0","0,6",-,"13419,7"
196,Recife (Codecipe / Santo Amaro),set/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),set/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),set/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),set/2013,"3,0","10,8","4,4","27,0","0,2","0,4","7,0","4,4","14,2","30,2","1,8","6,2","14,3","2,0","1,4","5,0","0,0","2,4","0,0","0,0","0,0","2,2","3,3","0,0","0,0","0,0","0,0","0,8","0,0","5,0",-,"15807,2"
480,Recife - PCD,set/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),out/2013,"10,0","0,0","0,5","0,0","0,0","0,0","0,0","0,0","5,0","0,0","0,0","0,0","0,0","4,2","2,5","0,0","1,6","0,0","1,0","0,0","0,0","0,0","0,0","0,0","7,5","7,8","14,9","1,0","0,0","0,0","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),out/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),out/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),out/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),out/2013,"4,6","0,4","3,5","0,0","0,5","0,0","0,0","0,0","11,3","0,0","0,4","13,9","0,2","3,2","10,6","10,4","3,6","0,0","0,2","0,0","2,0","0,0","0,0","26,2","3,0","0,8","31,5","1,0","0,0","1,2","0,0","15807,2"
480,Recife - PCD,out/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),nov/2013,"0,0","37,0","4,1","6,6","0,0","0,0","0,2","0,5","0,0","0,0","2,5","0,0","0,0","0,0","0,0","0,0","0,0","5,5","0,0","0,0","10,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0",-,"13419,7"
196,Recife (Codecipe / Santo Amaro),nov/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),nov/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),nov/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),nov/2013,"0,0","27,5","1,6","10,6","0,0","0,0","1,2","0,0","0,0","1,0","0,0","0,0","0,0","0,8","0,0","0,0","0,0","2,6","0,0","0,0","28,0","0,4","0,0","0,8","0,0","0,0","0,0","0,0","0,0","2,0",-,"15807,2"
480,Recife - PCD,nov/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),dez/2013,"0,0","19,7","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","69,5","63,0","0,0","2,6","3,6","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),dez/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),dez/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),dez/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),dez/2013,"4,0","2,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","0,0","2,0","113,1","42,2","0,0","4,4","3,6","1,0","0,0","0,0","0,0","0,0","0,0","0,0","4,8","15807,2"
480,Recife - PCD,dez/2013,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),jan/2014,"0,0","17,6","0,0","0,0","0,0","33,1","0,0","0,0","0,0","53,8","0,0","13,0","4,5","0,0","4,0","4,2","0,0","0,0","0,0","5,4","0,0","0,0","0,0","0,0","0,0","11,0","4,2","0,7","8,5","1,5","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),jan/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),jan/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),jan/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),jan/2014,"0,0","0,0","0,0","0,0","0,0","13,9","0,0","0,0","1,0","31,6","0,0","18,3","5,1","0,0","6,8","0,0","0,0","7,2","2,0","0,0","0,0","0,0","0,0","0,0","0,0","8,0","5,6","0,0","0,6","6,2","0,0","15807,2"
480,Recife - PCD,jan/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),fev/2014,"0,0","0,0","4,1","9,7","0,0","9,5","3,6","13,7","8,7","17,5","8,7","3,5","0,0","1,2","7,6","0,0","0,0","11,1","0,0","0,0","0,0","0,5","0,0","0,3","0,0","0,0","0,0","0,0",-,-,-,"13419,7"
196,Recife (Codecipe / Santo Amaro),fev/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),fev/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),fev/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),fev/2014,"0,0","6,0","11,6","0,8","0,0","9,0","35,0","13,0","24,3","12,4","0,4","0,2","3,0","16,6","0,0","0,0","0,0","0,0","0,0","12,5","0,4","5,1","0,6","0,0","0,0","0,0","0,0","0,0",-,-,-,"15807,2"
480,Recife - PCD,fev/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),mar/2014,"15,9","0,0","0,0","0,0","0,0","0,0","0,0","0,0","8,0","0,0","8,0","14,6","5,2","0,0","0,3","0,0","22,1","1,8","11,4","34,0","0,0","0,0","2,8","3,6","0,0","0,5","0,0","0,0","0,0","0,8","1,6","13419,7"
196,Recife (Codecipe / Santo Amaro),mar/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),mar/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),mar/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),mar/2014,"33,0","0,0","0,0","0,0","0,4","43,2","0,0","0,0","3,0","1,2","5,0","5,7","49,2","6,7","1,0","0,0","37,0","0,6","9,0","43,0","0,4","0,4","2,2","0,0","0,0","3,4","0,0","5,2","1,0","1,0","0,0","15807,2"
480,Recife - PCD,mar/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),abr/2014,"0,0","0,8","0,0","2,6","0,0","11,9","31,5","0,0","0,7","0,4","2,9","1,2","14,7","0,0","3,1","0,7","6,1","0,0","0,0","0,0","0,0","19,2","13,5","0,0","0,0","0,0","0,0","0,0","14,5","86,3",-,"13419,7"
196,Recife (Codecipe / Santo Amaro),abr/2014,-,-,-,-,-,-,"84,2",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),abr/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),abr/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),abr/2014,"2,5","5,0","0,2","13,0","15,8","8,0","71,3","0,0","0,0","7,4","8,0","3,2","5,4","14,0","3,2","0,0","1,4","0,4","0,0","0,0","0,0","100,0","1,4","0,0","0,0","0,0","0,0","0,0","31,4","47,8",-,"15807,2"
480,Recife - PCD,abr/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),mai/2014,"16,2","5,4","42,0","0,4","9,6","6,8","25,0","2,1","0,0","0,6","0,0","0,0","6,5","24,4","6,5","4,6","2,1","0,0","2,6","0,0","4,0","12,7","0,0","7,6","0,0","0,0","0,0","18,0","85,0","0,3","0,0","13419,7"
196,Recife (Codecipe / Santo Amaro),mai/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),mai/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
378,Recife (Santo Amaro),mai/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1998,8"
30,Recife (Várzea),mai/2014,"24,1","18,8","35,3","0,7","12,0","13,7","27,9","14,4","7,1","0,0","0,0","0,6","14,4","36,0","7,4","1,0","3,8","1,2","4,0","1,0","10,0","8,4","7,5","0,0","0,0","0,0","1,8","22,0","39,4","0,0","0,0","15807,2"
480,Recife - PCD,mai/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1418,8"
265,Recife (Alto da Brasileira),jun/2014,"9,8","0,5","0,6","0,0","0,0","20,2","2,2","2,0","0,0","8,0","0,0","11,2","3,0","19,7","28,0","0,0","0,0","3,6","12,0","0,0","0,0","0,0","2,3","44,7","8,5","19,7","88,9","0,6","24,1","0,6",-,"13419,7"
196,Recife (Codecipe / Santo Amaro),jun/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"5055,8"
344,Recife (Lamepe/Itep),jun/2014,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"1611,6"
